"time","NO2"
1750158524590,3.285338194
1750158524590,3.285338194
1750158591334,3.285338194
1750158591334,3.285338194
1750158658590,3.284112388
1750158658600,3.284112388
1750158724803,3.285338194
1750158724803,3.285338194
1750158791547,3.284725291
1750158791547,3.284725291
1750158858282,3.284112388
1750158858283,3.284112388
1750158925250,3.284112388
1750158925250,3.284112388
1750158991760,3.284112388
1750158991760,3.284112388
1750159058509,3.284112388
1750159058510,3.284112388
1750159125248,3.285338194
1750159125248,3.285338194
1750159191983,3.285338194
1750159191983,3.285338194
1750159258720,3.284112388
1750159258720,3.284112388
1750159325465,3.284725291
1750159325465,3.284725291
1750159392208,3.285338194
1750159392208,3.285338194
1750159458939,3.285338194
1750159458941,3.285338194
1750159525699,3.284725291
1750159525699,3.284725291
1750159592415,3.284725291
1750159592417,3.284725291
1750159659160,3.284725291
1750159659160,3.284725291
1750159725904,3.284112388
1750159725905,3.284112388
1750159792641,3.285338194
1750159792642,3.285338194
1750159859381,3.284112388
1750159859381,3.284112388
1750159926117,3.284725291
1750159926117,3.284725291
1750159992865,3.285338194
1750159992865,3.285338194
1750160059594,3.285338194
1750160059594,3.285338194
1750160126341,3.284725291
1750160126341,3.284725291
1750160193850,3.284725291
1750160193850,3.284725291
1750160259825,3.285338194
1750160259825,3.285338194
1750160326565,3.285338194
1750160326569,3.285338194
1750160393316,3.285338194
1750160393317,3.285338194
1750160460690,3.284112388
1750160460720,3.284112388
1750160526806,3.284725291
1750160526806,3.284725291
1750160593537,3.284112388
1750160593538,3.284112388
1750160660282,3.285338194
1750160660282,3.285338194
1750160727230,3.284112388
1750160727230,3.284112388
1750160793759,3.284725291
1750160793760,3.284725291
1750160860503,3.284112388
1750160860504,3.284112388
1750160927244,3.284112388
1750160927244,3.284112388
1750160993975,3.285338194
1750160993975,3.285338194
1750161060726,3.284725291
1750161060726,3.284725291
1750161127466,3.284112388
1750161127466,3.284112388
1750161194205,3.285338194
1750161194205,3.285338194
1750161260932,3.285338194
1750161260932,3.285338194
1750161327673,3.284725291
1750161327673,3.284725291
1750161394416,3.285338194
1750161394416,3.285338194
1750161461156,3.284725291
1750161461157,3.284725291
1750161527900,3.285338194
1750161527900,3.285338194
1750161594631,3.284725291
1750161594633,3.284725291
1750161661407,3.284112388
1750161661408,3.284112388
1750161728115,3.285338194
1750161728118,3.285338194
1750161794852,3.284725291
1750161794852,3.284725291
1750161861594,3.284112388
1750161861594,3.284112388
1750161928336,3.284725291
1750161928336,3.284725291
1750161995660,3.284725291
1750161995660,3.284725291
1750162061808,3.285338194
1750162061811,3.285338194
1750162128558,3.285338194
1750162128558,3.285338194
1750162195292,3.284725291
1750162195292,3.284725291
1750162262350,3.285338194
1750162262360,3.285338194
1750162328772,3.284112388
1750162328772,3.284112388
1750162395516,3.285338194
1750162395517,3.285338194
1750162462256,3.285338194
1750162462256,3.285338194
1750162528990,3.285338194
1750162528990,3.285338194
1750162595730,3.284725291
1750162595730,3.284725291
1750162662472,3.284725291
1750162662473,3.284725291
1750162729212,3.284112388
1750162729214,3.284112388
1750162795953,3.285338194
1750162795953,3.285338194
1750162862697,3.284725291
1750162862698,3.284725291
1750162929432,3.284725291
1750162929434,3.284725291
1750162996167,3.284725291
1750162996167,3.284725291
1750163062915,3.285338194
1750163062915,3.285338194
1750163129647,3.284112388
1750163129647,3.284112388
1750163196392,3.285338194
1750163196393,3.285338194
1750163263121,3.284112388
1750163263122,3.284112388
1750163329865,3.284112388
1750163329865,3.284112388
1750163396597,3.285338194
1750163396597,3.285338194
1750163463346,3.284112388
1750163463346,3.284112388
1750163530830,3.284725291
1750163530870,3.284725291
1750163596829,3.284725291
1750163596830,3.284725291
1750163663559,3.285338194
1750163663559,3.285338194
1750163730310,3.285338194
1750163730310,3.285338194
1750163797370,3.284112388
1750163797370,3.284112388
1750163863807,3.284725291
1750163863807,3.284725291
1750163930523,3.284725291
1750163930523,3.284725291
1750163997257,3.284112388
1750163997259,3.284112388
1750164064000,3.285338194
1750164064000,3.285338194
1750164130779,3.285338194
1750164130779,3.285338194
1750164197524,3.284112388
1750164197525,3.284112388
1750164264254,3.284112388
1750164264256,3.284112388
1750164330999,3.285338194
1750164331000,3.285338194
1750164397734,3.285338194
1750164397734,3.285338194
1750164464491,3.284725291
1750164464492,3.284725291
1750164531216,3.284112388
1750164531216,3.284112388
1750164597956,3.284725291
1750164597956,3.284725291
1750164664700,3.285338194
1750164664701,3.285338194
1750164731436,3.285338194
1750164731437,3.285338194
1750164798176,3.285338194
1750164798179,3.285338194
1750164864919,3.285338194
1750164864919,3.285338194
1750164931648,3.284725291
1750164931648,3.284725291
1750164998389,3.284725291
1750164998389,3.284725291
1750165065125,3.284725291
1750165065125,3.284725291
1750165131877,3.284725291
1750165131877,3.284725291
1750165198613,3.285338194
1750165198615,3.285338194
1750165265348,3.285338194
1750165265348,3.285338194
1750165332920,3.285338194
1750165332930,3.285338194
1750165398838,3.284725291
1750165398838,3.284725291
1750165465576,3.285338194
1750165465576,3.285338194
1750165532301,3.285338194
1750165532301,3.285338194
1750165599550,3.284112388
1750165599560,3.284112388
1750165665785,3.284725291
1750165665786,3.284725291
1750165732525,3.284112388
1750165732526,3.284112388
1750165799274,3.284725291
1750165799274,3.284725291
1750165871916,3.284725291
1750165871917,3.284725291
1750165938649,3.284725291
1750165938649,3.284725291
1750166005391,3.285338194
1750166005391,3.285338194
1750166072133,3.284725291
1750166072133,3.284725291
1750166138877,3.284725291
1750166138878,3.284725291
1750166205621,3.285338194
1750166205621,3.285338194
1750166272358,3.284112388
1750166272360,3.284112388
1750166339930,3.285338194
1750166339940,3.285338194
1750166405830,3.285338194
1750166405831,3.285338194
1750166472576,3.285338194
1750166472576,3.285338194
1750166539307,3.284725291
1750166539307,3.284725291
1750166606480,3.284725291
1750166606480,3.284725291
1750166672792,3.284725291
1750166672792,3.284725291
1750166739526,3.285338194
1750166739526,3.285338194
1750166806273,3.285338194
1750166806273,3.285338194
1750166873500,3.285338194
1750166873600,3.285338194
1750166939746,3.285338194
1750166939748,3.285338194
1750167006492,3.284725291
1750167006493,3.284725291
1750167073228,3.285338194
1750167073228,3.285338194
1750167139972,3.284725291
1750167139973,3.284725291
1750167206703,3.285338194
1750167206703,3.285338194
1750167273448,3.285918839
1750167273449,3.285918839
1750167340211,3.284112388
1750167340211,3.284112388
1750167406930,3.284725291
1750167406930,3.284725291
1750167473664,3.285338194
1750167473664,3.285338194
1750167540470,3.284112388
1750167540470,3.284112388
1750167607142,3.284112388
1750167607142,3.284112388
1750167673898,3.284725291
1750167673898,3.284725291
1750167740627,3.285338194
1750167740627,3.285338194
1750167807383,3.284725291
1750167807383,3.284725291
1750167874131,3.284112388
1750167874133,3.284112388
1750167940872,3.285338194
1750167940872,3.285338194
1750168007609,3.284725291
1750168007609,3.284725291
1750168074364,3.285338194
1750168074364,3.285338194
1750168141940,3.284112388
1750168141940,3.284112388
1750168274577,3.285338194
1750168274577,3.285338194
1750168341310,3.284112388
1750168341310,3.284112388
1750168408460,3.284112388
1750168408460,3.284112388
1750168474788,3.284112388
1750168474790,3.284112388
1750168541526,3.284112388
1750168541526,3.284112388
1750168608274,3.284112388
1750168608274,3.284112388
1750168675600,3.284112388
1750168675600,3.284112388
1750168741752,3.285338194
1750168741753,3.285338194
1750168808486,3.285338194
1750168808488,3.285338194
1750168875228,3.284112388
1750168875229,3.284112388
1750168941962,3.285338194
1750168941962,3.285338194
1750169008703,3.285338194
1750169008703,3.285338194
1750169075446,3.284112388
1750169075446,3.284112388
1750169142192,3.285338194
1750169142192,3.285338194
1750169208928,3.284725291
1750169208931,3.284725291
1750169275659,3.285338194
1750169275659,3.285338194
1750169342401,3.284112388
1750169342401,3.284112388
1750169409143,3.285338194
1750169409146,3.285338194
1750169475882,3.284725291
1750169475882,3.284725291
1750169542623,3.285338194
1750169542623,3.285338194
1750169609365,3.285338194
1750169609365,3.285338194
1750169676101,3.285338194
1750169676102,3.285338194
1750169742842,3.285338194
1750169742843,3.285338194
1750169809582,3.284725291
1750169809583,3.284725291
1750169876323,3.285338194
1750169876323,3.285338194
1750169943600,3.285338194
1750169943600,3.285338194
1750170009802,3.285338194
1750170009802,3.285338194
1750170076544,3.285338194
1750170076544,3.285338194
1750170143282,3.285338194
1750170143285,3.285338194
1750170210180,3.284725291
1750170210190,3.284725291
1750170276771,3.285338194
1750170276771,3.285338194
1750170343511,3.284112388
1750170343511,3.284112388
1750170410247,3.285338194
1750170410247,3.285338194
1750170476983,3.285338194
1750170476984,3.285338194
1750170543719,3.284112388
1750170543720,3.284112388
1750170610460,3.285338194
1750170610460,3.285338194
1750170677207,3.284112388
1750170677207,3.284112388
1750170743937,3.284725291
1750170743937,3.284725291
1750170810683,3.285338194
1750170810684,3.285338194
1750170877413,3.285338194
1750170877413,3.285338194
1750170944184,3.284725291
1750170944186,3.284725291
1750171010900,3.284112388
1750171010900,3.284112388
1750171077638,3.284112388
1750171077640,3.284112388
1750171144386,3.284725291
1750171144386,3.284725291
1750171211118,3.284112388
1750171211118,3.284112388
1750171277857,3.284112388
1750171277858,3.284112388
1750171344594,3.284725291
1750171344594,3.284725291
1750171411357,3.284112388
1750171411359,3.284112388
1750171478105,3.284112388
1750171478106,3.284112388
1750171544842,3.284112388
1750171544843,3.284112388
1750171611588,3.285338194
1750171611589,3.285338194
1750171678317,3.284725291
1750171678317,3.284725291
1750171745590,3.284725291
1750171745590,3.284725291
1750171811804,3.284112388
1750171811804,3.284112388
1750171878545,3.284725291
1750171878545,3.284725291
1750171945274,3.284725291
1750171945274,3.284725291
1750172012230,3.285338194
1750172012230,3.285338194
1750172078769,3.285338194
1750172078769,3.285338194
1750172145506,3.285338194
1750172145506,3.285338194
1750172212241,3.284725291
1750172212242,3.284725291
1750172278981,3.284112388
1750172278983,3.284112388
1750172345732,3.284112388
1750172345732,3.284112388
1750172412469,3.285338194
1750172412469,3.285338194
1750172479204,3.284112388
1750172479204,3.284112388
1750172545941,3.285338194
1750172545942,3.285338194
1750172612684,3.284725291
1750172612684,3.284725291
1750172679428,3.284725291
1750172679428,3.284725291
1750172746172,3.285338194
1750172746175,3.285338194
1750172812903,3.284725291
1750172812905,3.284725291
1750172879644,3.285338194
1750172879645,3.285338194
1750172946383,3.285338194
1750172946385,3.285338194
1750173013129,3.285338194
1750173013129,3.285338194
1750173079868,3.285338194
1750173079870,3.285338194
1750173146607,3.285338194
1750173146609,3.285338194
1750173213340,3.285338194
1750173213342,3.285338194
1750173280730,3.284725291
1750173280730,3.284725291
1750173346820,3.285338194
1750173346822,3.285338194
1750173413559,3.284112388
1750173413559,3.284112388
1750173547370,3.284112388
1750173547370,3.284112388
1750173613776,3.285338194
1750173613776,3.285338194
1750173680513,3.284112388
1750173680513,3.284112388
1750173747257,3.285338194
1750173747257,3.285338194
1750173814300,3.284725291
1750173814400,3.284725291
1750173880741,3.284112388
1750173880741,3.284112388
1750173947483,3.284112388
1750173947483,3.284112388
1750174014228,3.285338194
1750174014229,3.285338194
1750174080959,3.285338194
1750174080959,3.285338194
1750174147698,3.284725291
1750174147698,3.284725291
1750174214448,3.284112388
1750174214448,3.284112388
1750174281186,3.285338194
1750174281186,3.285338194
1750174414661,3.284112388
1750174414661,3.284112388
1750174481400,3.285338194
1750174481403,3.285338194
1750174548141,3.284112388
1750174548141,3.284112388
1750174614876,3.285338194
1750174614882,3.285338194
1750174681620,3.284112388
1750174681620,3.284112388
1750174748359,3.284112388
1750174748361,3.284112388
1750174815960,3.284112388
1750174815970,3.284112388
1750174881834,3.285338194
1750174881835,3.285338194
1750174948580,3.285338194
1750174948580,3.285338194
1750175015316,3.284725291
1750175015316,3.284725291
1750175082840,3.285338194
1750175082850,3.285338194
1750175148827,3.284112388
1750175148827,3.284112388
1750175215556,3.285338194
1750175215556,3.285338194
1750175282295,3.284725291
1750175282295,3.284725291
1750175349470,3.284112388
1750175349470,3.284112388
1750175415776,3.285338194
1750175415776,3.285338194
1750175482516,3.285338194
1750175482516,3.285338194
1750175549263,3.284725291
1750175549265,3.284725291
1750175616100,3.285338194
1750175616100,3.285338194
1750175682743,3.285338194
1750175682744,3.285338194
1750175749475,3.285338194
1750175749477,3.285338194
1750175816218,3.284725291
1750175816221,3.284725291
1750175882953,3.285338194
1750175882953,3.285338194
1750175949709,3.284725291
1750175949715,3.284725291
1750176016441,3.285338194
1750176016441,3.285338194
1750176083177,3.285338194
1750176083179,3.285338194
1750176149924,3.284112388
1750176149924,3.284112388
1750176216663,3.284725291
1750176216663,3.284725291
1750176283395,3.284112388
1750176283396,3.284112388
1750176350143,3.285338194
1750176350143,3.285338194
1750176416882,3.285338194
1750176416882,3.285338194
1750176483619,3.285338194
1750176483621,3.285338194
1750176550360,3.284725291
1750176550364,3.284725291
1750176617970,3.284112388
1750176617980,3.284112388
1750176683843,3.285338194
1750176683843,3.285338194
1750176750587,3.285338194
1750176750588,3.285338194
1750176817320,3.285338194
1750176817320,3.285338194
1750176884540,3.285338194
1750176884550,3.285338194
1750176950802,3.284725291
1750176950802,3.284725291
1750177017535,3.285338194
1750177017535,3.285338194
1750177084272,3.285338194
1750177084274,3.285338194
1750177151140,3.285338194
1750177151170,3.285338194
1750177217760,3.285338194
1750177217760,3.285338194
1750177284498,3.284112388
1750177284498,3.284112388
1750177351237,3.285338194
1750177351237,3.285338194
1750177417973,3.284725291
1750177417973,3.284725291
1750177484731,3.285338194
1750177484732,3.285338194
1750177551452,3.284725291
1750177551453,3.284725291
1750177618193,3.285338194
1750177618193,3.285338194
1750177684931,3.285338194
1750177684933,3.285338194
1750177751669,3.284112388
1750177751670,3.284112388
1750177818415,3.284725291
1750177818417,3.284725291
1750177885158,3.285338194
1750177885159,3.285338194
1750177951896,3.285338194
1750177951896,3.285338194
1750178018628,3.284112388
1750178018630,3.284112388
1750178085385,3.284112388
1750178085385,3.284112388
1750178152110,3.285338194
1750178152111,3.285338194
1750178218852,3.284112388
1750178218852,3.284112388
1750178285593,3.284112388
1750178285594,3.284112388
1750178352332,3.284112388
1750178352332,3.284112388
1750178419700,3.285338194
1750178419700,3.285338194
1750178485814,3.285338194
1750178485814,3.285338194
1750178552559,3.285338194
1750178552559,3.285338194
1750178619299,3.285338194
1750178619299,3.285338194
1750178686580,3.285338194
1750178686580,3.285338194
1750178752798,3.284725291
1750178752799,3.284725291
1750178819533,3.284725291
1750178819537,3.284725291
1750178886282,3.285338194
1750178886282,3.285338194
1750178953200,3.284112388
1750178953200,3.284112388
1750179019763,3.284725291
1750179019765,3.284725291
1750179086495,3.285338194
1750179086495,3.285338194
1750179153231,3.285338194
1750179153234,3.285338194
1750179225875,3.284725291
1750179225875,3.284725291
1750179292607,3.285338194
1750179292608,3.285338194
1750179359358,3.285338194
1750179359359,3.285338194
1750179426930,3.284112388
1750179426970,3.284112388
1750179492837,3.285338194
1750179492838,3.285338194
1750179559576,3.285338194
1750179559576,3.285338194
1750179626311,3.284725291
1750179626313,3.284725291
1750179693440,3.285338194
1750179693450,3.285338194
1750179759788,3.285338194
1750179759788,3.285338194
1750179826534,3.284725291
1750179826535,3.284725291
1750179893268,3.285338194
1750179893268,3.285338194
1750179960100,3.285338194
1750179960100,3.285338194
1750180026759,3.285338194
1750180026762,3.285338194
1750180093501,3.284112388
1750180093502,3.284112388
1750180160238,3.284112388
1750180160238,3.284112388
1750180226974,3.284112388
1750180226975,3.284112388
1750180293717,3.285338194
1750180293717,3.285338194
1750180360468,3.284725291
1750180360470,3.284725291
1750180427198,3.284725291
1750180427198,3.284725291
1750180493936,3.284112388
1750180493936,3.284112388
1750180560685,3.285338194
1750180560685,3.285338194
1750180627416,3.284112388
1750180627416,3.284112388
1750180694145,3.284112388
1750180694146,3.284112388
1750180760893,3.284112388
1750180760893,3.284112388
1750180827629,3.284725291
1750180827629,3.284725291
1750180894370,3.285338194
1750180894371,3.285338194
1750180961109,3.285338194
1750180961110,3.285338194
1750181027854,3.284725291
1750181027854,3.284725291
1750181094587,3.284112388
1750181094589,3.284112388
1750181161325,3.284112388
1750181161327,3.284112388
1750181228610,3.284112388
1750181228610,3.284112388
1750181294821,3.284112388
1750181294822,3.284112388
1750181361547,3.284725291
1750181361547,3.284725291
1750181428292,3.284112388
1750181428292,3.284112388
1750181495210,3.284112388
1750181495210,3.284112388
1750181561761,3.284112388
1750181561762,3.284112388
1750181628501,3.284725291
1750181628501,3.284725291
1750181695249,3.285338194
1750181695250,3.285338194
1750181761993,3.284725291
1750181761993,3.284725291
1750181828727,3.285338194
1750181828727,3.285338194
1750181895479,3.285338194
1750181895479,3.285338194
1750181962219,3.285338194
1750181962219,3.285338194
1750182028951,3.284112388
1750182028951,3.284112388
1750182095699,3.284112388
1750182095700,3.284112388
1750182162438,3.284112388
1750182162441,3.284112388
1750182229179,3.285338194
1750182229182,3.285338194
1750182295909,3.285338194
1750182295910,3.285338194
1750182362659,3.285338194
1750182362659,3.285338194
1750182429412,3.284112388
1750182429412,3.284112388
1750182496150,3.285338194
1750182496150,3.285338194
1750182562891,3.284112388
1750182562891,3.284112388
1750182629637,3.285338194
1750182629637,3.285338194
1750182696373,3.284112388
1750182696375,3.284112388
1750182763114,3.284112388
1750182763116,3.284112388
1750182829850,3.285338194
1750182829850,3.285338194
1750182896599,3.284112388
1750182896602,3.284112388
1750182963334,3.284725291
1750182963336,3.284725291
1750183030690,3.285338194
1750183030690,3.285338194
1750183096815,3.285338194
1750183096815,3.285338194
1750183163547,3.285338194
1750183163549,3.285338194
1750183230296,3.284725291
1750183230298,3.284725291
1750183297290,3.285338194
1750183297290,3.285338194
1750183363766,3.285338194
1750183363768,3.285338194
1750183430509,3.284112388
1750183430509,3.284112388
1750183497245,3.284725291
1750183497245,3.284725291
1750183563980,3.284112388
1750183563980,3.284112388
1750183630725,3.285338194
1750183630725,3.285338194
1750183697466,3.284112388
1750183697467,3.284112388
1750183764204,3.284112388
1750183764204,3.284112388
1750183830940,3.285338194
1750183830941,3.285338194
1750183897681,3.284112388
1750183897683,3.284112388
1750183964428,3.284112388
1750183964429,3.284112388
1750184031169,3.284725291
1750184031169,3.284725291
1750184097905,3.285338194
1750184097905,3.285338194
1750184164652,3.285338194
1750184164652,3.285338194
1750184231394,3.285338194
1750184231395,3.285338194
1750184298125,3.284112388
1750184298126,3.284112388
1750184364867,3.284112388
1750184364869,3.284112388
1750184431608,3.284112388
1750184431610,3.284112388
1750184498347,3.285338194
1750184498348,3.285338194
1750184565102,3.285338194
1750184565102,3.285338194
1750184631823,3.285338194
1750184631823,3.285338194
1750184698562,3.284725291
1750184698562,3.284725291
1750184765297,3.284725291
1750184765297,3.284725291
1750184832400,3.285338194
1750184832410,3.285338194
1750184898779,3.285338194
1750184898783,3.285338194
1750184965523,3.284725291
1750184965523,3.284725291
1750185032266,3.284725291
1750185032266,3.284725291
1750185099600,3.284112388
1750185099600,3.284112388
1750185165748,3.285338194
1750185165749,3.285338194
1750185232482,3.285338194
1750185232484,3.285338194
1750185299220,3.285338194
1750185299220,3.285338194
1750185365961,3.285338194
1750185365961,3.285338194
1750185432701,3.285338194
1750185432701,3.285338194
1750185499447,3.285338194
1750185499447,3.285338194
1750185566187,3.284725291
1750185566187,3.284725291
1750185632920,3.284112388
1750185632920,3.284112388
1750185699658,3.285338194
1750185699658,3.285338194
1750185766395,3.285338194
1750185766395,3.285338194
1750185833141,3.284725291
1750185833142,3.284725291
1750185899881,3.284112388
1750185899881,3.284112388
1750185966622,3.284112388
1750185966625,3.284112388
1750186033393,3.284725291
1750186033393,3.284725291
1750186100135,3.284112388
1750186100136,3.284112388
1750186166870,3.284725291
1750186166870,3.284725291
1750186233612,3.284112388
1750186233613,3.284112388
1750186300345,3.285338194
1750186300345,3.285338194
1750186367870,3.285338194
1750186367880,3.285338194
1750186433831,3.284112388
1750186433832,3.284112388
1750186500644,3.285338194
1750186500644,3.285338194
1750186567305,3.285338194
1750186567305,3.285338194
1750186634420,3.284112388
1750186634450,3.284112388
1750186700783,3.284112388
1750186700783,3.284112388
1750186767526,3.284112388
1750186767526,3.284112388
1750186834272,3.285338194
1750186834273,3.285338194
1750186901100,3.284112388
1750186901300,3.284112388
1750186967746,3.285338194
1750186967746,3.285338194
1750187034483,3.285338194
1750187034484,3.285338194
1750187101219,3.285338194
1750187101220,3.285338194
1750187167971,3.284112388
1750187167971,3.284112388
1750187234698,3.285338194
1750187234699,3.285338194
1750187301437,3.285338194
1750187301440,3.285338194
1750187368188,3.284112388
1750187368189,3.284112388
1750187434922,3.285338194
1750187434923,3.285338194
1750187501663,3.284725291
1750187501664,3.284725291
1750187568402,3.284725291
1750187568403,3.284725291
1750187635138,3.285338194
1750187635138,3.285338194
1750187701878,3.284112388
1750187701879,3.284112388
1750187768620,3.285338194
1750187768621,3.285338194
1750187835373,3.284725291
1750187835373,3.284725291
1750187902104,3.284725291
1750187902104,3.284725291
1750187968849,3.285338194
1750187968849,3.285338194
1750188035584,3.285338194
1750188035584,3.285338194
1750188102329,3.284112388
1750188102329,3.284112388
1750188169610,3.285338194
1750188169620,3.285338194
1750188235802,3.284112388
1750188235802,3.284112388
1750188302540,3.284112388
1750188302540,3.284112388
1750188369285,3.284112388
1750188369285,3.284112388
1750188436230,3.284725291
1750188436250,3.284725291
1750188502763,3.284112388
1750188502763,3.284112388
1750188569524,3.284112388
1750188569525,3.284112388
1750188636247,3.284725291
1750188636247,3.284725291
1750188702988,3.284112388
1750188702988,3.284112388
1750188769725,3.284725291
1750188769725,3.284725291
1750188836460,3.285338194
1750188836462,3.285338194
1750188903202,3.285338194
1750188903203,3.285338194
1750188969942,3.284725291
1750188969942,3.284725291
1750189036673,3.284725291
1750189036673,3.284725291
1750189103422,3.284112388
1750189103423,3.284112388
1750189170164,3.285338194
1750189170164,3.285338194
1750189236902,3.284725291
1750189236903,3.284725291
1750189303639,3.285338194
1750189303640,3.285338194
1750189370382,3.284725291
1750189370384,3.284725291
1750189437118,3.284112388
1750189437118,3.284112388
1750189503856,3.284112388
1750189503857,3.284112388
1750189570614,3.284112388
1750189570615,3.284112388
1750189637341,3.284112388
1750189637341,3.284112388
1750189704930,3.285338194
1750189704930,3.285338194
1750189770839,3.285338194
1750189770840,3.285338194
1750189837588,3.285338194
1750189837588,3.285338194
1750189904332,3.285338194
1750189904333,3.285338194
1750189971720,3.284725291
1750189971730,3.284725291
1750190037807,3.285338194
1750190037807,3.285338194
1750190104550,3.285338194
1750190104550,3.285338194
1750190171287,3.285338194
1750190171288,3.285338194
1750190238290,3.284725291
1750190238290,3.284725291
1750190304769,3.285338194
1750190304769,3.285338194
1750190371503,3.284112388
1750190371505,3.284112388
1750190438248,3.284112388
1750190438249,3.284112388
1750190504993,3.285338194
1750190504993,3.285338194
1750190571734,3.285338194
1750190571735,3.285338194
1750190638471,3.284112388
1750190638471,3.284112388
1750190705208,3.284112388
1750190705208,3.284112388
1750190771939,3.285338194
1750190771940,3.285338194
1750190838689,3.285338194
1750190838689,3.285338194
1750190905425,3.284725291
1750190905426,3.284725291
1750190972160,3.284725291
1750190972161,3.284725291
1750191038906,3.284112388
1750191038907,3.284112388
1750191105664,3.285338194
1750191105665,3.285338194
1750191172390,3.284112388
1750191172392,3.284112388
1750191239119,3.285338194
1750191239119,3.285338194
1750191305860,3.284112388
1750191305861,3.284112388
1750191372596,3.284112388
1750191372597,3.284112388
1750191439339,3.284112388
1750191439339,3.284112388
1750191506840,3.284112388
1750191506850,3.284112388
1750191572818,3.285338194
1750191572818,3.285338194
1750191639569,3.284725291
1750191639569,3.284725291
1750191706298,3.284725291
1750191706299,3.284725291
1750191773520,3.285338194
1750191773560,3.285338194
1750191839784,3.284725291
1750191839784,3.284725291
1750191906529,3.284725291
1750191906529,3.284725291
1750191973269,3.284112388
1750191973270,3.284112388
1750192040400,3.285338194
1750192040400,3.285338194
1750192106743,3.284112388
1750192106744,3.284112388
1750192173482,3.284112388
1750192173482,3.284112388
1750192240227,3.285338194
1750192240227,3.285338194
1750192306966,3.285338194
1750192306966,3.285338194
1750192373705,3.284725291
1750192373705,3.284725291
1750192440469,3.285338194
1750192440472,3.285338194
1750192507191,3.284112388
1750192507191,3.284112388
1750192579820,3.285338194
1750192579820,3.285338194
1750192646559,3.285338194
1750192646559,3.285338194
1750192713301,3.285918839
1750192713301,3.285918839
1750192780420,3.285338194
1750192780420,3.285338194
1750192846784,3.285338194
1750192846784,3.285338194
1750192913517,3.285338194
1750192913517,3.285338194
1750192980398,3.285338194
1750192980398,3.285338194
1750193047000,3.285338194
1750193047100,3.285338194
1750193113727,3.284725291
1750193113728,3.284725291
1750193180476,3.285338194
1750193180476,3.285338194
1750193247208,3.285338194
1750193247209,3.285338194
1750193313963,3.284725291
1750193313963,3.284725291
1750193380724,3.284725291
1750193380725,3.284725291
1750193447464,3.285338194
1750193447465,3.285338194
1750193514200,3.285338194
1750193514201,3.285338194
1750193580943,3.284112388
1750193580944,3.284112388
1750193647682,3.285338194
1750193647682,3.285338194
1750193714415,3.284725291
1750193714416,3.284725291
1750193847909,3.284112388
1750193847910,3.284112388
1750193914649,3.285338194
1750193914651,3.285338194
1750193981389,3.284112388
1750193981389,3.284112388
1750194048122,3.284725291
1750194048125,3.284725291
1750194114866,3.284112388
1750194114867,3.284112388
1750194181604,3.285338194
1750194181604,3.285338194
1750194248341,3.284112388
1750194248343,3.284112388
1750194315760,3.285338194
1750194315770,3.285338194
1750194381820,3.284112388
1750194381821,3.284112388
1750194448567,3.285338194
1750194448569,3.285338194
1750194515307,3.285338194
1750194515308,3.285338194
1750194582380,3.285338194
1750194582380,3.285338194
1750194648780,3.285338194
1750194648781,3.285338194
1750194715516,3.284112388
1750194715516,3.284112388
1750194782263,3.284112388
1750194782264,3.284112388
1750194848999,3.285338194
1750194848999,3.285338194
1750194915749,3.285338194
1750194915749,3.285338194
1750194982477,3.284112388
1750194982477,3.284112388
1750195049217,3.285338194
1750195049217,3.285338194
1750195115958,3.285338194
1750195115958,3.285338194
1750195182697,3.285338194
1750195182698,3.285338194
1750195249434,3.285338194
1750195249434,3.285338194
1750195316180,3.285338194
1750195316180,3.285338194
1750195382913,3.285338194
1750195382914,3.285338194
1750195449663,3.284112388
1750195449664,3.284112388
1750195516398,3.284112388
1750195516400,3.284112388
1750195583140,3.284112388
1750195583140,3.284112388
1750195649868,3.285338194
1750195649869,3.285338194
1750195716612,3.285338194
1750195716613,3.285338194
1750195783358,3.284112388
1750195783358,3.284112388
1750195850980,3.284725291
1750195850980,3.284725291
1750195916844,3.285338194
1750195916844,3.285338194
1750195983576,3.284112388
1750195983576,3.284112388
1750196050315,3.284112388
1750196050315,3.284112388
1750196117690,3.285338194
1750196117690,3.285338194
1750196183794,3.285338194
1750196183799,3.285338194
1750196250542,3.285338194
1750196250542,3.285338194
1750196317276,3.284725291
1750196317276,3.284725291
1750196384170,3.284725291
1750196384170,3.284725291
1750196450754,3.285338194
1750196450755,3.285338194
1750196517497,3.285338194
1750196517497,3.285338194
1750196584236,3.284725291
1750196584237,3.284725291
1750196650970,3.284725291
1750196650973,3.284725291
1750196717723,3.284112388
1750196717726,3.284112388
1750196784460,3.284112388
1750196784460,3.284112388
1750196851195,3.285338194
1750196851195,3.285338194
1750196917938,3.284112388
1750196917938,3.284112388
1750196984704,3.284112388
1750196984704,3.284112388
1750197051438,3.285338194
1750197051438,3.285338194
1750197118181,3.285338194
1750197118181,3.285338194
1750197184917,3.284112388
1750197184917,3.284112388
1750197251661,3.285338194
1750197251661,3.285338194
1750197318393,3.285338194
1750197318393,3.285338194
1750197385135,3.284112388
1750197385135,3.284112388
1750197451887,3.285338194
1750197451888,3.285338194
1750197518629,3.285338194
1750197518630,3.285338194
1750197585367,3.285338194
1750197585368,3.285338194
1750197652104,3.284112388
1750197652104,3.284112388
