"time","Umidade"
1750749526636,47.61
1750749593373,47.61
1750749593374,47.61
1750749660115,47.63
1750749660117,47.63
1750749726861,47.69
1750749726861,47.69
1750749793598,47.64
1750749793598,47.64
1750749860336,47.7
1750749860336,47.7
1750749927890,47.69
1750749927940,47.69
1750749993827,47.7
1750749993827,47.7
1750750060570,47.61
1750750060571,47.61
1750750127313,47.63
1750750127314,47.63
1750750194540,47.6
1750750194550,47.6
1750750260802,47.62
1750750260805,47.62
1750750327539,47.61
1750750327539,47.61
1750750394276,47.58
1750750394276,47.58
1750750461280,47.54
1750750461280,47.54
1750750528740,47.59
1750750528750,47.59
1750750594498,47.61
1750750594499,47.61
1750750661245,47.54
1750750661245,47.54
1750750727986,47.57
1750750727989,47.57
1750750794744,47.54
1750750794752,47.54
1750750861470,47.5
1750750861471,47.5
1750750928212,47.47
1750750928213,47.47
1750750994962,47.49
1750750994973,47.49
1750751061702,47.5
1750751061708,47.5
1750751128433,47.52
1750751128434,47.52
1750751261917,47.44
1750751261921,47.44
1750751328659,47.47
1750751328659,47.47
1750751395419,47.46
1750751395427,47.46
1750751462151,47.5
1750751462151,47.5
1750751528887,47.45
1750751528887,47.45
1750751595625,47.47
1750751595634,47.47
1750751662368,47.4
1750751662369,47.4
1750751729112,47.43
1750751729115,47.43
1750751862586,47.4
1750751862588,47.4
1750751929340,47.38
1750751929343,47.38
1750751996860,47.34
1750751996900,47.34
1750752068728,47.29
1750752068730,47.29
1750752135473,47.31
1750752135477,47.31
1750752202220,47.31
1750752202225,47.31
1750752268947,47.23
1750752268950,47.23
1750752335681,47.21
1750752335682,47.21
1750752403184,47.26
1750752403184,47.26
1750752469194,47.29
1750752469194,47.29
1750752535968,47.32
1750752535973,47.32
1750752603563,47.31
1750752603563,47.31
1750752669758,47.28
1750752669758,47.28
1750752736178,47.32
1750752736179,47.32
1750752802910,47.33
1750752802911,47.33
1750752869649,47.24
1750752869649,47.24
1750752936404,47.27
1750752936411,47.27
1750753003125,47.31
1750753003128,47.31
1750753069874,47.26
1750753069876,47.26
1750753136622,47.33
1750753136624,47.33
1750753203352,47.29
1750753203352,47.29
1750753270920,47.28
1750753270920,47.28
1750753336841,47.26
1750753336841,47.26
1750753404462,47.27
1750753404462,47.27
1750753470327,47.25
1750753470328,47.25
1750753537740,47.23
1750753537750,47.23
1750753670557,47.2
1750753670557,47.2
1750753737290,47.24
1750753737293,47.24
1750753804400,47.17
1750753804400,47.17
1750753870770,47.19
1750753870773,47.19
1750753937524,47.07
1750753937527,47.07
1750754004266,47.1
1750754004266,47.1
1750754071150,47.09
1750754071150,47.09
1750754138640,47.04
1750754138642,47.04
1750754204489,47.03
1750754204491,47.03
1750754271238,47.1
1750754271238,47.1
1750754338115,46.96
1750754338115,46.96
1750754404721,46.94
1750754404721,46.94
1750754471456,46.95
1750754471456,46.95
1750754538196,46.91
1750754538198,46.91
1750754604939,46.95
1750754604940,46.95
1750754671686,46.9
1750754671686,46.9
1750754805164,46.75
1750754805164,46.75
1750754871911,46.77
1750754871911,46.77
1750754938653,46.73
1750754938654,46.73
1750755005389,46.66
1750755005389,46.66
1750755072138,46.67
1750755072139,46.67
1750755138875,46.65
1750755138878,46.65
1750755205620,46.67
1750755205624,46.67
1750755272360,46.59
1750755272361,46.59
1750755339103,46.59
1750755339103,46.59
1750755405842,46.6
1750755405842,46.6
1750755472588,46.53
1750755472590,46.53
1750755539325,46.52
1750755539328,46.52
1750755606620,46.48
1750755606620,46.48
1750755672812,46.45
1750755672813,46.45
1750755739559,46.4
1750755739562,46.4
1750755806291,46.42
1750755806292,46.42
1750755873290,46.43
1750755873310,46.43
1750755939816,46.39
1750755939821,46.39
1750756006519,46.35
1750756006519,46.35
1750756073274,46.38
1750756073275,46.38
1750756140360,46.3
1750756140380,46.3
1750756206776,46.31
1750756206777,46.31
1750756273534,46.33
1750756273536,46.33
1750756340258,46.35
1750756340260,46.35
1750756407200,46.31
1750756407300,46.31
1750756473749,46.24
1750756473757,46.24
1750756540477,46.25
1750756540480,46.25
1750756673984,46.23
1750756674100,46.23
1750756740704,46.19
1750756740705,46.19
1750756807451,46.19
1750756807452,46.19
1750756874210,46.21
1750756874214,46.21
1750756940929,46.09
1750756940929,46.09
1750757007676,46.13
1750757007676,46.13
1750757074415,46.09
1750757074415,46.09
1750757142487,46.14
1750757142487,46.14
1750757207900,46.05
1750757207901,46.05
1750757274642,46.07
1750757274649,46.07
1750757408118,46.14
1750757408118,46.14
1750757474857,46.08
1750757474858,46.08
1750757541607,46.04
1750757541607,46.04
1750757608359,46.01
1750757608359,46.01
1750757675930,46.04
1750757675930,46.04
1750757741826,45.96
1750757741831,45.96
1750757808571,45.98
1750757808572,45.98
1750757875322,45.92
1750757875324,45.92
1750757942640,45.92
1750757942640,45.92
1750758008796,45.85
1750758008797,45.85
1750758075574,45.88
1750758075575,45.88
1750758142290,45.86
1750758142293,45.86
1750758209280,45.78
1750758209300,45.78
1750758275775,45.89
1750758275778,45.89
1750758342512,45.9
1750758342512,45.9
1750758409248,45.93
1750758409248,45.93
1750758475988,45.84
1750758475989,45.84
1750758542741,45.8
1750758542742,45.8
1750758609483,45.83
1750758609483,45.83
1750758676225,45.82
1750758676227,45.82
1750758742965,45.83
1750758742965,45.83
1750758809695,45.8
1750758809697,45.8
1750758876441,45.77
1750758876442,45.77
1750758943184,45.74
1750758943186,45.74
1750759009932,45.71
1750759009932,45.71
1750759076668,45.73
1750759076668,45.73
1750759143411,45.75
1750759143412,45.75
1750759210152,45.81
1750759210153,45.81
1750759281789,45.7
1750759281794,45.7
1750759343631,45.77
1750759343631,45.77
1750759410370,45.64
1750759410372,45.64
1750759477111,45.67
1750759477112,45.67
1750759543852,45.71
1750759543854,45.71
1750759610595,45.71
1750759610595,45.71
1750759677349,45.7
1750759677349,45.7
1750759744890,45.75
1750759744890,45.75
1750759812756,45.7
1750759812761,45.7
1750759877605,45.73
1750759877613,45.73
1750759944338,45.69
1750759944340,45.69
1750760011830,45.73
1750760011870,45.73
1750760077838,45.71
1750760077842,45.71
1750760144567,45.66
1750760144569,45.66
1750760211314,45.65
1750760211323,45.65
1750760278369,45.59
1750760278371,45.59
1750760344790,45.63
1750760344791,45.63
1750760478274,45.63
1750760478274,45.63
1750760545150,45.61
1750760545180,45.61
1750760611771,45.64
1750760611776,45.64
1750760678502,45.66
1750760678506,45.66
1750760745261,45.6
1750760745261,45.6
1750760812100,45.57
1750760812400,45.57
1750760878723,45.6
1750760878723,45.6
1750760945465,45.62
1750760945466,45.62
1750761012204,45.56
1750761012205,45.56
1750761078952,45.59
1750761078954,45.59
1750761145687,45.62
1750761145687,45.62
1750761212432,45.59
1750761212433,45.59
1750761279172,45.66
1750761279172,45.66
1750761345911,45.62
1750761345914,45.62
1750761412656,45.59
1750761412656,45.59
1750761479395,45.56
1750761479395,45.56
1750761546141,45.61
1750761546141,45.61
1750761612884,45.61
1750761612884,45.61
1750761679627,45.55
1750761679628,45.55
1750761746378,45.51
1750761746378,45.51
1750761813106,45.54
1750761813107,45.54
1750761879856,45.51
1750761879857,45.51
1750761946600,45.5
1750761946601,45.5
1750762013348,45.58
1750762013349,45.58
1750762080850,45.58
1750762080850,45.58
1750762146822,45.49
1750762146822,45.49
1750762213567,45.5
1750762213568,45.5
1750762280308,45.5
1750762280310,45.5
1750762347470,45.55
1750762347480,45.55
1750762413799,45.59
1750762413802,45.59
1750762480534,45.62
1750762480534,45.62
1750762547278,45.53
1750762547281,45.53
1750762614140,45.56
1750762614150,45.56
1750762680756,45.6
1750762680757,45.6
1750762747504,45.58
1750762747505,45.58
1750762814236,45.62
1750762814240,45.62
1750762880984,45.57
1750762880987,45.57
1750762947723,45.62
1750762947725,45.62
1750763014475,45.57
1750763014475,45.57
1750763081202,45.55
1750763081206,45.55
1750763147944,45.6
1750763147944,45.6
1750763214691,45.62
1750763214691,45.62
1750763348180,45.52
1750763348180,45.52
1750763414949,45.54
1750763414952,45.54
1750763481686,45.53
1750763481686,45.53
1750763548427,45.56
1750763548430,45.56
1750763615164,45.55
1750763615164,45.55
1750763681901,45.46
1750763681901,45.46
1750763748652,45.51
1750763748655,45.51
1750763815392,45.54
1750763815395,45.54
1750763882142,45.54
1750763882144,45.54
1750763948879,45.5
1750763948885,45.5
1750764015623,45.51
1750764015624,45.51
1750764082366,45.47
1750764082368,45.47
1750764149119,45.55
1750764149129,45.55
1750764215851,45.61
1750764215852,45.61
1750764282593,45.56
1750764282594,45.56
1750764349340,45.56
1750764349363,45.56
1750764482807,45.51
1750764482807,45.51
1750764549562,45.61
1750764549569,45.61
1750764616295,45.59
1750764616297,45.59
1750764683340,45.51
1750764683340,45.51
1750764749775,45.54
1750764749779,45.54
1750764816515,45.51
1750764816515,45.51
1750764883261,45.5
1750764883261,45.5
1750764950200,45.56
1750764950500,45.56
1750765016745,45.61
1750765016746,45.61
1750765083487,45.53
1750765083488,45.53
1750765216974,45.51
1750765216974,45.51
1750765283707,45.42
1750765283707,45.42
1750765350456,45.49
1750765350456,45.49
1750765423940,45.53
1750765423940,45.53
1750765489833,45.46
1750765489833,45.46
1750765556575,45.46
1750765556577,45.46
1750765623314,45.41
1750765623315,45.41
1750765690560,45.45
1750765690580,45.45
1750765756808,45.44
1750765756810,45.44
1750765823535,45.48
1750765823537,45.48
1750765890303,45.39
1750765890315,45.39
1750765957330,45.35
1750765957330,45.35
1750766023775,45.4
1750766023775,45.4
1750766090543,45.37
1750766090559,45.37
1750766157256,45.29
1750766157257,45.29
1750766223989,45.25
1750766223989,45.25
1750766290757,45.31
1750766290766,45.31
1750766357482,45.25
1750766357482,45.25
1750766424228,45.21
1750766424228,45.21
1750766490963,45.14
1750766490963,45.14
1750766557733,45.16
1750766557733,45.16
1750766624451,45.15
1750766624453,45.15
1750766691186,45.09
1750766691187,45.09
1750766757929,45.12
1750766757929,45.12
1750766824675,45.08
1750766824675,45.08
1750766891414,45.09
1750766891421,45.09
1750766958152,44.98
1750766958154,44.98
1750767024906,45.06
1750767024906,45.06
1750767091669,45.04
1750767091671,45.04
1750767158415,45.04
1750767158415,45.04
1750767225141,45.12
1750767225143,45.12
1750767291889,45.15
1750767291889,45.15
1750767358630,45.18
1750767358630,45.18
1750767425364,45.23
1750767425366,45.23
1750767492112,45.15
1750767492112,45.15
1750767558857,45.17
1750767558857,45.17
1750767625599,45.03
1750767625599,45.03
1750767692340,45.05
1750767692340,45.05
1750767759870,45.11
1750767759900,45.11
1750767825937,45.16
1750767825937,45.16
1750767892569,45.12
1750767892571,45.12
1750767959306,45.05
1750767959306,45.05
1750768026450,45.1
1750768026460,45.1
1750768092798,44.97
1750768092798,44.97
1750768159533,44.98
1750768159533,44.98
1750768226276,44.98
1750768226277,44.98
1750768293160,44.99
1750768293160,44.99
1750768359760,44.99
1750768359760,44.99
1750768426513,44.94
1750768426513,44.94
1750768493250,44.92
1750768493250,44.92
1750768559985,44.89
1750768559985,44.89
1750768626725,44.88
1750768626725,44.88
1750768693466,44.98
1750768693466,44.98
1750768760208,44.96
1750768760208,44.96
1750768826954,44.92
1750768826954,44.92
1750768895300,44.8
1750768895300,44.8
1750768960437,44.92
1750768960437,44.92
1750769027175,44.84
1750769027176,44.84
1750769093913,44.82
1750769093915,44.82
1750769160660,44.78
1750769160660,44.78
1750769227401,44.84
1750769227401,44.84
1750769294141,44.79
1750769294142,44.79
1750769360880,44.87
1750769360880,44.87
1750769427630,44.8
1750769427630,44.8
1750769494373,44.81
1750769494373,44.81
1750769561110,44.79
1750769561110,44.79
1750769627879,44.77
1750769627882,44.77
1750769694604,44.74
1750769694605,44.74
1750769761339,44.62
1750769761339,44.62
1750769828111,44.61
1750769828118,44.61
1750769894833,44.69
1750769894834,44.69
1750769961565,44.74
1750769961567,44.74
1750770028637,44.73
1750770028637,44.73
1750770095953,44.67
1750770095953,44.67
1750770228553,44.67
1750770228558,44.67
1750770295286,44.7
1750770295286,44.7
1750770362180,44.69
1750770362190,44.69
1750770428763,44.71
1750770428768,44.71
1750770495503,44.78
1750770495505,44.78
1750770562242,44.6
1750770562243,44.6
1750770628984,44.67
1750770628985,44.67
1750770695752,44.64
1750770695753,44.64
1750770762501,44.61
1750770762502,44.61
1750770829247,44.54
1750770829248,44.54
1750770895981,44.43
1750770895981,44.43
1750770962720,44.51
1750770962720,44.51
1750771029467,44.56
1750771029467,44.56
1750771096205,44.57
1750771096205,44.57
1750771229691,44.58
1750771229691,44.58
1750771296424,44.63
1750771296424,44.63
1750771363166,44.62
1750771363166,44.62
1750771429915,44.63
1750771429915,44.63
1750771496649,44.49
1750771496650,44.49
1750771563401,44.51
1750771563402,44.51
1750771630133,44.56
1750771630133,44.56
1750771696876,44.55
1750771696876,44.55
1750771830375,44.43
1750771830376,44.43
1750771897112,44.47
1750771897115,44.47
1750771963858,44.44
1750771963859,44.44
1750772030593,44.47
1750772030595,44.47
1750772164780,44.53
1750772164810,44.53
1750772236682,44.47
1750772236683,44.47
1750772310477,44.31
1750772310478,44.31
1750772384245,44.47
1750772384245,44.47
1750772458350,44.46
1750772458350,44.46
1750772531812,44.45
1750772531813,44.45
1750772604428,44.53
1750772604430,44.53
1750772737902,44.53
1750772737904,44.53
1750772804647,44.47
1750772804648,44.47
1750772871390,44.47
1750772871390,44.47
1750772938130,44.55
1750772938130,44.55
1750773004878,44.54
1750773004878,44.54
1750773071616,44.57
1750773071616,44.57
1750773138358,44.57
1750773138358,44.57
1750773205940,44.57
1750773205950,44.57
1750773271845,44.59
1750773271847,44.59
1750773338585,44.58
1750773338589,44.58
1750773405336,44.63
1750773405336,44.63
1750773472600,44.64
1750773472610,44.64
1750773538807,44.61
1750773538810,44.61
1750773605549,44.47
1750773605550,44.47
1750773672296,44.45
1750773672296,44.45
1750773739270,44.61
1750773739280,44.61
1750773805778,44.3
1750773805779,44.3
1750773872529,43.87
1750773872530,43.87
1750773939262,44.13
1750773939262,44.13
1750774006450,44.31
1750774006510,44.31
1750774072750,44.28
1750774072750,44.28
1750774139491,44.25
1750774139491,44.25
1750774206246,44.23
1750774206251,44.23
1750774272977,44.16
1750774272977,44.16
1750774339738,44.3
1750774339739,44.3
1750774406496,44.31
1750774406506,44.31
1750774473227,44.34
1750774473227,44.34
1750774539964,44.29
1750774539965,44.29
1750774606715,44.28
1750774606720,44.28
1750774673450,44.33
1750774673451,44.33
1750774740284,44.29
1750774740284,44.29
1750774806944,44.4
1750774806946,44.4
1750774873676,44.5
1750774873676,44.5
1750774940421,44.72
1750774940421,44.72
1750775007166,44.66
1750775007168,44.66
1750775073905,44.6
1750775073905,44.6
1750775207385,44.76
1750775207386,44.76
1750775274130,44.59
1750775274131,44.59
1750775340866,44.7
1750775340869,44.7
1750775407609,44.59
1750775407610,44.59
1750775474348,44.7
1750775474348,44.7
1750775541860,44.68
1750775541870,44.68
1750775607833,44.79
1750775607834,44.79
1750775674729,44.85
1750775674729,44.85
1750775741311,44.78
1750775741311,44.78
1750775808640,44.84
1750775808640,44.84
1750775874807,44.76
1750775874807,44.76
1750775941555,44.83
1750775941556,44.83
1750776008298,44.9
1750776008302,44.9
1750776075320,44.96
1750776075340,44.96
1750776141770,44.9
1750776141770,44.9
1750776208828,44.89
1750776208829,44.89
1750776275265,44.86
1750776275265,44.86
1750776342300,44.8
1750776342600,44.8
1750776408742,44.81
1750776408743,44.81
1750776475483,44.81
1750776475483,44.81
1750776542231,44.84
1750776542231,44.84
1750776608972,44.92
1750776608972,44.92
1750776675930,44.88
1750776675930,44.88
1750776742445,44.85
1750776742446,44.85
1750776809190,44.83
1750776809191,44.83
1750776875932,44.82
1750776875932,44.82
1750776942671,44.78
1750776942672,44.78
1750777009412,44.7
1750777009414,44.7
1750777076153,44.86
1750777076153,44.86
1750777142895,44.93
1750777142895,44.93
1750777209644,45.02
1750777209645,45.02
1750777276715,44.96
1750777276715,44.96
1750777343123,44.95
1750777343123,44.95
1750777409870,44.95
1750777409870,44.95
1750777476609,44.91
1750777476611,44.91
1750777543348,44.89
1750777543348,44.89
1750777610920,44.83
1750777610920,44.83
1750777676836,44.88
1750777676837,44.88
1750777743592,44.89
1750777743604,44.89
1750777810325,44.97
1750777810325,44.97
1750777877610,44.95
1750777877610,44.95
1750777943828,44.96
1750777943840,44.96
1750778010582,44.95
1750778010583,44.95
1750778077315,44.98
1750778077317,44.98
1750778144690,44.99
1750778144780,44.99
1750778210799,45
1750778210802,45
1750778277544,45.04
1750778277546,45.04
1750778344289,45.11
1750778344292,45.11
1750778412233,45.1
1750778412233,45.1
1750778478950,45.21
1750778478960,45.21
1750778544507,45.11
1750778544510,45.11
1750778611256,45.12
1750778611257,45.12
1750778683885,45.09
1750778683885,45.09
1750778750629,45.14
1750778750634,45.14
1750778817375,45.17
1750778817375,45.17
1750778884110,45.17
1750778884110,45.17
1750778951733,45.22
1750778951733,45.22
1750779017919,45.2
1750779017923,45.2
1750779084334,45.18
1750779084334,45.18
1750779151760,45.21
1750779151760,45.21
1750779217822,45.27
1750779217826,45.27
1750779284559,45.31
1750779284559,45.31
1750779351301,45.32
1750779351303,45.32
1750779418420,45.32
1750779418420,45.32
1750779484810,45.39
1750779484819,45.39
1750779551523,45.44
1750779551523,45.44
1750779618268,45.51
1750779618268,45.51
1750779685210,45.45
1750779685250,45.45
1750779751757,45.29
1750779751758,45.29
1750779818503,45.17
1750779818504,45.17
1750779885271,45.23
1750779885271,45.23
1750780085480,45.03
1750780085481,45.03
1750780152209,44.99
1750780152209,44.99
1750780218951,45.06
1750780218952,45.06
1750780285690,45.01
1750780285690,45.01
1750780352435,45
1750780352436,45
1750780419170,45
1750780419170,45
1750780485923,44.99
1750780485924,44.99
1750780552661,44.97
1750780552661,44.97
1750780619400,44.99
1750780619403,44.99
1750780686142,44.86
1750780686143,44.86
1750780752890,44.88
1750780752890,44.88
1750780819625,44.85
1750780819627,44.85
1750780886367,44.85
1750780886367,44.85
1750780953112,44.85
1750780953112,44.85
1750781019856,44.93
1750781019857,44.93
1750781086591,44.89
1750781086593,44.89
1750781153333,44.83
1750781153338,44.83
1750781220710,44.86
1750781220710,44.86
1750781286818,44.88
1750781286821,44.88
1750781353557,44.8
1750781353560,44.8
1750781420301,44.78
1750781420301,44.78
1750781487400,44.85
1750781487430,44.85
1750781553779,44.82
1750781553779,44.82
1750781687288,44.86
1750781687289,44.86
1750781754400,44.82
1750781754410,44.82
1750781820788,44.79
1750781820788,44.79
1750781887525,44.71
1750781887525,44.71
1750781954266,44.64
1750781954268,44.64
1750782021110,44.57
1750782021110,44.57
1750782087750,44.5
1750782087751,44.5
1750782154491,44.44
1750782154491,44.44
1750782221236,44.45
1750782221236,44.45
1750782354708,44.51
1750782354709,44.51
1750782421455,44.45
1750782421457,44.45
1750782488198,44.49
1750782488198,44.49
1750782554947,44.46
1750782554947,44.46
1750782621680,44.45
1750782621684,44.45
1750782688425,44.46
1750782688425,44.46
1750782755165,44.5
1750782755165,44.5
1750782821902,44.34
1750782821902,44.34
1750782888644,44.42
1750782888645,44.42
1750782955397,44.37
1750782955397,44.37
1750783022153,44.14
1750783022162,44.14
1750783088874,43.84
1750783088874,43.84
1750783155614,43.99
1750783155615,43.99
1750783222377,44.11
1750783222378,44.11
1750783289102,44.1
1750783289103,44.1
1750783355833,44.02
1750783355833,44.02
1750783422586,44.05
1750783422589,44.05
1750783489320,43.91
1750783489321,43.91
1750783556580,43.96
1750783556580,43.96
1750783622846,43.91
1750783622850,43.91
1750783689543,43.82
1750783689543,43.82
1750783756289,43.75
1750783756292,43.75
1750783823470,43.74
1750783823510,43.74
1750783889776,43.7
1750783889776,43.7
1750783956524,43.73
1750783956525,43.73
1750784090100,43.68
1750784090130,43.68
1750784156748,43.69
1750784156750,43.69
1750784223490,43.62
1750784223492,43.62
1750784290227,43.55
1750784290227,43.55
1750784356972,43.55
1750784356972,43.55
1750784423715,43.5
1750784423719,43.5
1750784490453,43.49
1750784490453,43.49
1750784557197,43.55
1750784557199,43.55
1750784623936,43.53
1750784623936,43.53
1750784690680,43.73
1750784690681,43.73
1750784757419,43.61
1750784757420,43.61
1750784824168,43.5
1750784824168,43.5
1750784890908,43.4
1750784890908,43.4
1750785024385,43.6
1750785024385,43.6
1750785091133,43.54
1750785091134,43.54
1750785157869,43.71
1750785157869,43.71
1750785224606,43.92
1750785224606,43.92
1750785291376,43.9
1750785291379,43.9
1750785358121,43.76
1750785358122,43.76
1750785424870,43.78
1750785424873,43.78
1750785491617,44.19
1750785491619,44.19
1750785558352,44.16
1750785558355,44.16
1750785625102,44.99
1750785625111,44.99
1750785691842,45.61
1750785691842,45.61
1750785758590,45.59
1750785758590,45.59
1750785825332,46.03
1750785825332,46.03
1750785892650,45.81
1750785892650,45.81
1750785959123,45.78
1750785959123,45.78
1750786025559,45.81
1750786025563,45.81
1750786092293,45.82
1750786092293,45.82
1750786159222,45.89
1750786159223,45.89
1750786225787,45.91
1750786225792,45.91
1750786292519,45.89
1750786292519,45.89
1750786359257,45.93
1750786359258,45.93
1750786425999,45.86
1750786425999,45.86
1750786492749,45.99
1750786492749,45.99
1750786626557,45.89
1750786626560,45.89
1750786692964,45.75
1750786692964,45.75
1750786759706,45.77
1750786759708,45.77
1750786826449,45.72
1750786826451,45.72
1750786893197,45.76
1750786893197,45.76
1750786959940,45.75
1750786959944,45.75
1750787026683,45.7
1750787026683,45.7
1750787093409,45.73
1750787093409,45.73
1750787160161,45.66
1750787160168,45.66
1750787226901,45.64
1750787226901,45.64
1750787293644,45.58
1750787293647,45.58
1750787360414,45.64
1750787360415,45.64
1750787427124,45.59
1750787427124,45.59
1750787493862,45.6
1750787493863,45.6
1750787560612,45.65
1750787560619,45.65
1750787627343,45.61
1750787627343,45.61
1750787694930,45.68
1750787694930,45.68
1750787760842,45.6
1750787760843,45.6
1750787827582,45.75
1750787827582,45.75
1750787894328,45.65
1750787894328,45.65
1750787961710,45.65
1750787961710,45.65
1750788027811,45.68
1750788027812,45.68
1750788094550,45.61
1750788094550,45.61
1750788161298,45.56
1750788161298,45.56
1750788228320,45.62
1750788228320,45.62
1750788294777,45.63
1750788294777,45.63
1750788361516,45.79
1750788361516,45.79
1750788494995,45.77
1750788494996,45.77
1750788561736,45.72
1750788561738,45.72
1750788628486,45.8
1750788628486,45.8
1750788695227,45.75
1750788695227,45.75
1750788761964,45.66
1750788761966,45.66
1750788828711,45.86
1750788828712,45.86
1750788895454,45.66
1750788895454,45.66
1750788962218,45.79
1750788962223,45.79
1750789028960,45.85
1750789028960,45.85
1750789095697,45.74
1750789095697,45.74
1750789162441,45.44
1750789162443,45.44
1750789229179,45.21
1750789229183,45.21
1750789295928,45.21
1750789295928,45.21
1750789362664,45.19
1750789362667,45.19
1750789429406,45.07
1750789429406,45.07
1750789496161,45.07
1750789496162,45.07
1750789562890,45.21
1750789562891,45.21
1750789629636,45.15
1750789629638,45.15
1750789696500,45.25
1750789696501,45.25
1750789764110,45.41
1750789764130,45.41
1750789829862,45.62
1750789829862,45.62
1750789896607,45.59
1750789896608,45.59
1750789964225,45.42
1750789964225,45.42
1750790030910,45.52
1750790030910,45.52
1750790096835,45.43
1750790096835,45.43
1750790163573,45.5
1750790163580,45.5
1750790230319,45.42
1750790230319,45.42
1750790297540,45.35
1750790297580,45.35
1750790363805,45.41
1750790363805,45.41
1750790430543,45.43
1750790430543,45.43
1750790497282,45.54
1750790497282,45.54
1750790564240,45.57
1750790564300,45.57
1750790630768,45.48
1750790630768,45.48
1750790697521,45.51
1750790697528,45.51
1750790764253,45.44
1750790764256,45.44
1750790830992,45.43
1750790830993,45.43
1750790897751,45.43
1750790897751,45.43
1750790964479,45.35
1750790964479,45.35
1750791031217,45.42
1750791031218,45.42
1750791097983,45.43
1750791097985,45.43
1750791165453,45.44
1750791165454,45.44
1750791231776,45.36
1750791231779,45.36
1750791298188,45.39
1750791298190,45.39
1750791364922,45.48
1750791364922,45.48
1750791431675,45.61
1750791431675,45.61
1750791498402,45.6
1750791498402,45.6
1750791565163,45.31
1750791565163,45.31
1750791631895,45.17
1750791631895,45.17
1750791698646,45.22
1750791698648,45.22
1750791765397,45.09
1750791765397,45.09
1750791832128,44.86
1750791832128,44.86
1750791965604,44.35
1750791965604,44.35
1750792038238,44.02
1750792038240,44.02
1750792104984,43.72
1750792104988,43.72
1750792171721,43.54
1750792171722,43.54
1750792313833,43.23
1750792313838,43.23
1750792371956,42.73
1750792371956,42.73
1750792438713,42.55
1750792438740,42.55
1750792505433,42.38
1750792505437,42.38
1750792572227,42.16
1750792572228,42.16
1750792638978,41.89
1750792638983,41.89
1750792705706,41.76
1750792705709,41.76
1750792772446,41.61
1750792772449,41.61
1750792839194,41.38
1750792839197,41.38
1750792905939,41.37
1750792905939,41.37
1750792972664,41.13
1750792972665,41.13
1750793039415,41.06
1750793039421,41.06
1750793106158,40.91
1750793106159,40.91
1750793172902,40.83
1750793172902,40.83
1750793239644,40.72
1750793239644,40.72
1750793306391,40.7
1750793306393,40.7
1750793373134,40.53
1750793373137,40.53
1750793439868,40.39
1750793439871,40.39
1750793506649,40.34
1750793506651,40.34
1750793573390,40.15
1750793573390,40.15
1750793640135,40.18
1750793640135,40.18
1750793706875,40.13
1750793706880,40.13
1750793773619,40.21
1750793773624,40.21
1750793840358,40.09
1750793840360,40.09
1750793907101,40.08
1750793907101,40.08
1750793973842,39.93
1750793973842,39.93
1750794040584,39.93
1750794040584,39.93
1750794107324,39.91
1750794107324,39.91
1750794174650,39.62
1750794174650,39.62
1750794240814,39.48
1750794240814,39.48
1750794307556,39.46
1750794307559,39.46
1750794374298,39.4
1750794374299,39.4
1750794441370,39.25
1750794441370,39.25
1750794507776,39.24
1750794507776,39.24
1750794574512,39.18
1750794574514,39.18
1750794641261,39.22
1750794641268,39.22
1750794707998,39.13
1750794708000,39.13
1750794774742,39.09
1750794774745,39.09
1750794842361,39.14
1750794842362,39.14
1750794908226,39.05
1750794908227,39.05
1750794974966,39.09
1750794974966,39.09
1750795041703,38.96
1750795041704,38.96
1750795108447,38.95
1750795108448,38.95
1750795175191,38.93
1750795175191,38.93
1750795241935,38.93
1750795241937,38.93
1750795308674,38.88
1750795308674,38.88
1750795375434,38.9
1750795375437,38.9
1750795442164,38.84
1750795442165,38.84
1750795575653,38.81
1750795575670,38.81
1750795642395,38.82
1750795642396,38.82
1750795709381,38.83
1750795709383,38.83
1750795775891,38.78
1750795775893,38.78
1750795842614,38.77
1750795842616,38.77
1750795909349,38.75
1750795909350,38.75
1750795976111,38.79
1750795976113,38.79
1750796042837,38.72
1750796042839,38.72
1750796109576,38.81
1750796109576,38.81
1750796176321,39.52
1750796176324,39.52
1750796243920,39.39
1750796243930,39.39
1750796309832,39.38
1750796309835,39.38
1750796376574,39.75
1750796376578,39.75
1750796443312,39.78
1750796443312,39.78
1750796510570,39.5
1750796510590,39.5
1750796576797,39.59
1750796576799,39.59
1750796643542,40.11
1750796643542,40.11
1750796710281,40.28
1750796710282,40.28
1750796777240,40.48
1750796777240,40.48
1750796843767,40.59
1750796843768,40.59
1750796910501,40.96
1750796910502,40.96
1750796977257,40.89
1750796977259,40.89
1750797110730,40.9
1750797110731,40.9
1750797177469,41.3
1750797177469,41.3
1750797244207,41.2
1750797244207,41.2
1750797310951,41.17
1750797310952,41.17
1750797377695,41.51
1750797377699,41.51
1750797444447,41.42
1750797444447,41.42
1750797511183,41.89
1750797511184,41.89
1750797577933,41.88
1750797577936,41.88
1750797644669,42.06
1750797644670,42.06
1750797711413,42.13
1750797711413,42.13
1750797778159,42.12
1750797778161,42.12
1750797844900,42.3
1750797844902,42.3
1750797911637,42.37
1750797911638,42.37
1750797978383,42.4
1750797978386,42.4
1750798045130,42.43
1750798045130,42.43
1750798111865,42.43
1750798111865,42.43
1750798178625,42.65
